J2005112214334415 004 325807 009 1304658 016 108705611V   511   7269NW KUMAMOTO PREF         20K
J2005112214335234 026 245150 170 1232335 052 335849117v   511   7289NW OFF ISHIGAKIJIMA IS    5K
J2005112214432527 003 340448 009 1351118 013  55504410V   511   5190NW WAKAYAMA PREF         20K
J2005112214560555 010 355816 035 1400341 043 626007809V   511   3 87SOUTHERN IBARAKI PREF    16K
J2005112215010315 004 334648 017 1333391 013  99706206V   511   6233MID KOCHI PREF           20K
J2005112215141697 003 315887 009 1302151 012 111903921V   511   7273NW KAGOSHIMA PREF        28K
J2005112215151956 028 440902 048 1413714 131  0           521   1 21NW OFF HOKKAIDO           8K
J2005112215190426 005 320516 014 1295363 022 115811114V   511   7283W OFF AMAKUSA ISLAND     19K
J2005112215215361 011 341714 030 1391327 053  0     17V   521   3103NEAR NIIJIMA ISLAND       8K
J2005112215250529 010 345222 023 1391543 028 128610415V   511   3100E OFF IZU PENINSULA      11K
J2005112215250837 020 375694 088 1431243 089 20     21V   521   2 64FAR E OFF MIYAGI PREF    12K
J2005112215361467 015 422293 037 1430410 058 260815729V   511   1 11HIDAKA MOUNTAINS REGION  20K
J2005112215372219 032 354440 094 1404192 083 492126916V   511   3110NEAR CHOSHI CITY         12K
J2005112215451754 004 334726 015 1300565 012  98308313v   511   7281NW OFF KYUSHU            12K
J2005112215465305 015 293428 049 1300901 098 211725135V   511   7296NEAR AMAMI-OSHIMA ISLAND 11K
J2005112215575349 021 362212 078 1432039 105 49     28V   521   8328FAR E OFF CENTRAL HONSHU 10K
J2005112216020136 018 304092 057 1322364 080 51     22V   521   7297E OFF TANEGASHIMA ISLAND 16K
J2005112216274681 024 413504 099 1420265 077 573236215V   511   2 60E OFF AOMORI PREF        13K
J2005112216280312 017 381320 081 1443909 078 34     31V   521   8327FAR E OFF NORTH HONSHU   16K
J2005112216334968 017 315517 052 1313180 092 408915513V   511   7300HYUGANADA REGION         20K
J2005112216425899 018 432467 048 1423766 061 274717207V   515   1 10TAISETSU MOUNTAINS REG   15K
J2005112216431536 014 432434 024 1423835 038 279111506V   575   1 10TAISETSU MOUNTAINS REG   11S
J2005112216434181 020 432417 048 1423796 063 276618805V   515   1 10TAISETSU MOUNTAINS REG   15K
J2005112216462989 011 421258 029 1390799 046 105607716V   511   1 18SW OFF HOKKAIDO          17K
J2005112216505945 017 384623 044 1413768 132 744913304V   511   2 50NORTHERN MIYAGI PREF     16K
J2005112217034106 016 352489 031 1402631 108 509015009V   511   3 94KUJUKURI COAST BOSO PEN  12K
J2005112217102105 004 355642 012 1373734 014 106105208V   511   4148WESTERN NAGANO PREF      20K
J2005112217134229 003 333765 011 1302442 011  61710106V   511   7262CENTRAL FUKUOKA PREF     19K
J2005112217203186 002 332406 008 1303187 008  95404916V   511   7262CENTRAL FUKUOKA PREF     30K
J2005112217213162 003 393258 011 1410444 013 122306011V   511   2 49SOUTHERN IWATE PREF      20K
J2005112217291039 008 362080 019 1403436 036 627706808V   511   3 86NORTHERN IBARAKI PREF    28K
J2005112217464225 013 413248 056 1424869 090 290725025V   511   2 60E OFF AOMORI PREF        30K
J2005112217565322 007 353306 016 1385569 021 235206007V   511   4152EASTERN YAMANASHI PREF   20K
J2005112217591167 015 425898 052 1450003 057 524011722V   511   1 27OFF NEMURO PENINSULA     36K
J2005112217593985 013 320519 031 1295405 058 110419008V   511   7283W OFF AMAKUSA ISLAND     10K
J2005112218024365 009 385489 024 1413917 046 693207013V   511   2 50NORTHERN MIYAGI PREF     29K
J2005112218051850 014 380402 064 1443292 070 42     30V   521   8327FAR E OFF NORTH HONSHU   16K
J2005112218073184 004 354482 013 1365075 011  95205700V   511   4139SW GIFU PREF             12K
J2005112218085687 026 380507 070 1403317 1251345922117V   511   2 51SOUTHERN MIYAGI PREF     11K
J2005112218104066 008 322056 021 1293288 033  4           521   7283W OFF AMAKUSA ISLAND     14K
J2005112218114711 005 350454 010 1380057 013 188005407V   511   4157CENTRAL SHIZUOKA PREF    20K
J2005112218150853 004 375375 014 1400395 021  69607508V   511   2 53SOUTHERN YAMAGATA PREF   20K
J2005112218162955 003 340234 007 1351570 012  60705009V   511   5190NW WAKAYAMA PREF         20K
J2005112218173878 005 350493 018 1353754 013 1140051-6v   511   5183MID KYOTO PREF           10K
J2005112218280331 019 402578 091 1413587 109 797813909V   511   2 43EASTERN AOMORI PREF      13K
J2005112218280361 005 391433 010 1414935 023 108305006V   511   2 49SOUTHERN IWATE PREF      19K
J2005112218371844 009 353094 019 1390115 022 248307007V   511   4152EASTERN YAMANASHI PREF   20K
J2005112218383681 009 372708 024 1383608 035 268008813V   511   4132MID NIIGATA PREF         21K
J2005112218420072 013 244157 057 1250835 031 341814522V   511   7293NEAR MIYAKOJIMA ISLAND    8K
J2005112218561292 006 323878 022 1323746 018 250004211V   511   7301FAR E OFF MIYAZAKI PREF  15K
J2005112218573023 004 371322 010 1393072 018 103405804V   511   2 54WESTERN FUKUSHIMA PREF   17K
J2005112218574759 006 371310 013 1393075 024 1045071-2V   511   2 54WESTERN FUKUSHIMA PREF    9K
J2005112218581697 014 390952 043 1410113 0631282211121V   511   2 49SOUTHERN IWATE PREF      32K
J2005112218585461 005 371321 012 1393089 022 1081069-1V   511   2 54WESTERN FUKUSHIMA PREF   13K
J2005112219021779 031 264280 208 1262032 1671190228534V   511   7287NW OFF OKINAWAJIMA IS    11K
J2005112219025146 005 434478 019 1444356 025  0     19V   521   1  5SHIRETOKO PENINSULA REG  20K
J2005112219083562 005 350449 011 1353585 012 109105302V   511   5183MID KYOTO PREF           14K
J2005112219103622 009 361056 022 1405185 050 431909520V   511   3111E OFF IBARAKI PREF       36K
J2005112219135736 015 302835 048 1312676 078 511012424V   511   7297E OFF TANEGASHIMA ISLAND 30K
J2005112219171543 033 381719 118 1443637 180 35     26v   521   8327FAR E OFF NORTH HONSHU   12K
J2005112219172545 007 333707 018 1322761 027 437905502v   511   6244IYONADA SETONAIKAI        8K
J2005112219204394 009 394366 015 1420773 047 241706407V   511   2 62E OFF IWATE PREF         21K
J2005112219313933 025 380161 135 1443309 135 32     31V   521   8327FAR E OFF NORTH HONSHU   16K
J2005112219393303 014 361027 039 1395328 041 583111806V   511   3 88SW IBARAKI PREF          20K
J2005112219440600 011 395889 027 1394845 045 151708910V   511   2 45OGA PENINSULA REGION     16K
J2005112219465327 004 331711 013 1312417 021  74307507V   511   7280NORTHERN OITA PREF       14K
J2005112220053568 003 393232 011 1410455 013 124004906V   511   2 49SOUTHERN IWATE PREF      20K
J2005112220090449 016 363568 038 1410462 091 405116410V   511   3111E OFF IBARAKI PREF       25K
J2005112220093542 004 344542 010 1320796 012 148405004V   511   6225SW SHIMANE PREF          20K
J2005112220250188 007 433847 030 1442788 026  0     05v   521   1  7TESHIKAGA REGION          9K
J2005112220260125 035 293013 216 1301576 240 95     16v   521   7296NEAR AMAMI-OSHIMA ISLAND  5K
J2005112220305740 029 245228 147 1232418 048 292548423V   511   7289NW OFF ISHIGAKIJIMA IS    7K
J2005112220313826 003 360342 009 1373402 010  79307305V   511   4148WESTERN NAGANO PREF      20K
J2005112220352055 004 335563 013 1354397 012 120405506V   511   5193SOUTHERN NARA PREF       20K
J2005112220353530 004 333003 008 1304656 011  866036      511   7261NE FUKUOKA PREF           8K
J2005112220362541 021 381257 085 1444056 105 48     27V   521   8327FAR E OFF NORTH HONSHU   18K
J2005112220450038 019 381720 078 1444783 096 54     33V   521   8327FAR E OFF NORTH HONSHU   22K
J2005112221090125 003 340937 011 1350933 015  40006311V   511   5190NW WAKAYAMA PREF         20K
J2005112221123264 003 351850 011 1354652 014  63410214V   511   5183MID KYOTO PREF           20K
J2005112221173564 023 245222 202 1224974 0851141223343D43V511   7289NW OFF ISHIGAKIJIMA IS   10K
J2005112221313476 013 353491 032 1392983 039 265912106V   511   3 91TOKYO PREF               18K
J2005112221321148 032 414649 176 1423340 113 3961360      511   1 30S OFF URAKAWA             7K
J2005112221353086 004 351840 014 1354649 017  71211404V   511   5183MID KYOTO PREF           17K
J2005112221534751 006 350017 017 1353115 018 1138064-1V   511   5184KYOTO OSAKA BORDER REG   14K
J2005112221550461 003 343620 008 1350346 015  93008910V   511   5204OSAKA BAY REGION         20K
J2005112222021079 013 371421 076 1344952 0793930913041V   511   8320SEA OF JAPAN             78K
J2005112222085066 005 345898 013 1363993 014 121912219V   511   5198NORTHERN MIE PREF        20K
J2005112222092836 029 284302 093 1293827 059 13     23v   521   7296NEAR AMAMI-OSHIMA ISLAND  3K
J2005112222153378 028 434415 092 1453329 1241009122516V   511   1 23NEAR KUNASHIRI ISLAND    16K
J2005112222180116 006 340444 012 1351092 025  50206406v   511   5190NW WAKAYAMA PREF         14K
J2005112222190208 032 241331 045 1234417 085 198224814v   511   7290NEAR ISHIGAKIJIMA ISLAND  5K
J2005112222195977 005 345948 013 1364968 015 126408907V   511   5209ISE BAY REGION           20K
J2005112222232326 028 290507 057 1302211 145 15     28V   521   7296NEAR AMAMI-OSHIMA ISLAND  9K
J2005112222241937 010 383332 029 1405376 041 940408220V   511   2 50NORTHERN MIYAGI PREF     31K
J2005112222245186 006 340453 012 1350782 027  53705403V   511   5190NW WAKAYAMA PREF         13K
J2005112222283026 009 353217 022 1394041 028 223910911V   511   3 97KANAGAWA PREF            20K
J2005112222332519 004 334762 019 1345418 009 145009108V   511   5207S PART OF KII CHANNEL    20K
J2005112222340167 018 380812 053 1423063 073 286325717V   511   2 65E OFF MIYAGI PREF        19K
J2005112222370776 006 320471 017 1295330 030 110914409V   511   7283W OFF AMAKUSA ISLAND     20K
J2005112222384008 027 241031 098 1242172 076  9     16v   521   7290NEAR ISHIGAKIJIMA ISLAND  7K
J2005112222415229 008 345662 020 1372875 021 389506303V   511   4160NE AICHI PREF            24K
J2005112222433297 005 362932 010 1372623 011 114005903V   511   4142TOYAMA GIFU BORDER REG   14K
J2005112222455314 022 303384 067 1311610 112 347512417V   511   7298NEAR TANEGASHIMA ISLAND  13K
J2005112222495602 003 341054 012 1350989 015  60605915V   511   5190NW WAKAYAMA PREF         20K
J2005112222523629 012 441061 045 1413987 074  0     13v   521   1  2RUMOI REGION             12K
J2005112222535714 021 380963 099 1443666 102 41     25V   521   8327FAR E OFF NORTH HONSHU   16K
J2005112222541940 003 340160 009 1351823 015  59508505V   511   5190NW WAKAYAMA PREF         19K
J2005112222552303 008 340874 014 1351013 031  463095      511   5190NW WAKAYAMA PREF          7K
J2005112222553519 004 351694 010 1362925 013 138104810V   511   5197SHIGA GIFU BORDER REGION 20K
J2005112222581193 004 334753 013 1300615 011 113806004v   511   7281NW OFF KYUSHU            18K
J2005112222593598 003 351313 011 1332353 011 105805009V   511   6222WESTERN TOTTORI PREF     20K
J2005112223004470 005 340408 012 1332618 020 138908001v   511   6241HIUCHINADA SETONAIKAI    10K
J2005112223012333 007 340408 014 1332645 026 1460093      511   6241HIUCHINADA SETONAIKAI     9K
J2005112223013221 007 371898 023 1390006 031  88511910V   511   4132MID NIIGATA PREF         20K
J2005112223063144 005 320650 014 1295860 023  95809314V   511   7283W OFF AMAKUSA ISLAND     28K
J2005112223090220 003 333914 008 1301907 010  85704004v   511   7262CENTRAL FUKUOKA PREF     21K
J2005112223091989 003 340147 009 1351514 016  56807012V   511   5190NW WAKAYAMA PREF         20K
J2005112223111652 008 305152 020 1304894 036 548807918V   511   7298NEAR TANEGASHIMA ISLAND  29K
J2005112223121790 016 390858 037 1422379 085 320818707V   511   2 62E OFF IWATE PREF         22K
J2005112223131995 016 381291 050 1421303 081 364116014V   511   2 65E OFF MIYAGI PREF        24K
J2005112223133740 009 393254 016 1410484 024 129308603v   511   2 49SOUTHERN IWATE PREF      12K
J2005112223162375 005 341239 012 1351721 017  65507904V   511   5190NW WAKAYAMA PREF         13K
J2005112223164126 018 323490 081 1345597 048 355519525V   511   6248S OFF KII PENINSULA      29K
J2005112223180652 022 381310 107 1444232 098 36     25V   521   8327FAR E OFF NORTH HONSHU   16K
J2005112223212800 004 341214 012 1351730 016  59308907V   511   5190NW WAKAYAMA PREF         20K
J2005112223245329 004 320495 011 1295346 019 124609611V   511   7283W OFF AMAKUSA ISLAND     22K
J2005112223353955 017 421437 067 1422994 066 253508205v   511   1 30S OFF URAKAWA             6K
J2005112223405873 004 344459 009 1360680 011  95406603V   511   5198NORTHERN MIE PREF        16K
J2005112223410985 007 352933 014 1390660 017 205405809V   511   3 97KANAGAWA PREF            20K
J2005112223452577 018 305346 047 1313404 096 428019219V   511   7299SE OFF OSUMI PEN         28K
J2005112223590827 052 335093 046 1332547 046 235028601V   575   6236NE EHIME PREF             8S
J2005112300093217 007 335417 017 1352969 021 463406203V   511   5191CENTRAL WAKAYAMA PREF    21K
J2005112300111085 006 340586 014 1350241 017  40815211V   511   5190NW WAKAYAMA PREF         20K
J2005112300131263 028 381473 164 1444352 093 45           571   8327FAR E OFF NORTH HONSHU   14S
J2005112300141825 021 380623 114 1443575 104 38     24V   521   8327FAR E OFF NORTH HONSHU   16K
J2005112300171846 020 380396 103 1443246 097 37     24V   521   8327FAR E OFF NORTH HONSHU   14K
J2005112300184756 005 383652 011 1411023 016  77607503V   511   2 50NORTHERN MIYAGI PREF     14K
J2005112300240565 004 341212 012 1351326 015  33808913V   511   5190NW WAKAYAMA PREF         20K
J2005112300255432 042 254791 249 1235953 210187     33v   521   7289NW OFF ISHIGAKIJIMA IS   10K
J2005112300265505 036 333098 087 1393051 1181688131128V   511   3105NEAR HACHIJOJIMA ISLAND  36K
J2005112300311356 012 380875 058 1443585 060 38     25V   521   8327FAR E OFF NORTH HONSHU   14K
J2005112300364269 005 342122 015 1390841 024  0     13V   521   3103NEAR NIIJIMA ISLAND      15K
J2005112300371464 003 330621 021 1311158 013  323062-1v   511   7270NE KUMAMOTO PREF         11K
J2005112300394433 012 372046 021 1385163 052 131907504V   511   4132MID NIIGATA PREF         14K
J2005112300404886 016 371553 028 1385379 057  90508905v   511   4132MID NIIGATA PREF          8K
J2005112300432670 011 381571 033 1415181 056 445506712V   511   2 65E OFF MIYAGI PREF        28K
J2005112300432903 002 340169 007 1351523 012  57305008V   511   5190NW WAKAYAMA PREF         20K
J2005112300433170 014 360564 037 1400498 055 600610906V   511   3 87SOUTHERN IBARAKI PREF    16K
J2005112300463419 009 394584 016 1420698 043 342706203V   511   2 62E OFF IWATE PREF         24K
J2005112300473170 009 353209 020 1390221 023 230007334V33d5112  4152EASTERN YAMANASHI PREF   20K
J2005112300551815 004 334568 015 1300786 012 126305009V   511   7281NW OFF KYUSHU            25K
J2005112300585719 026 365023 044 1381648 049 136525202V   511   4144NORTHERN NAGANO PREF      7K
J2005112301001777 002 340895 010 1351009 012  54805408V   511   5190NW WAKAYAMA PREF         20K
J2005112301023862 006 344694 016 1374539 014 183604803V   511   4159HAMANAKO LAKE REGION     20K
J2005112301042640 014 362187 032 1405966 081 451914019V   511   3111E OFF IBARAKI PREF       34K
J2005112301062987 002 371552 009 1393101 012  73407212V   511   2 54WESTERN FUKUSHIMA PREF   20K
J2005112301111901 030 272693 087 1275385 135 12     18v   521   7287NW OFF OKINAWAJIMA IS     5K
J2005112301143293 006 322817 011 1312881 016 150406103V   511   7278NORTHERN MIYAZAKI PREF   15K
J2005112301160149 016 371627 042 1403677 081 756412405V   511   2 55MID FUKUSHIMA PREF       17K
J2005112301182073 026 381398 138 1443928 119 42     25V   521   8327FAR E OFF NORTH HONSHU   15K
J2005112301203175 027 375478 138 1443296 105 33     25V   571   8327FAR E OFF NORTH HONSHU   15S
J2005112301315821 007 371728 022 1385215 032 108308508V   511   4132MID NIIGATA PREF         20K
J2005112301343368 016 424786 070 1450028 056 475811016V   511   1 27OFF NEMURO PENINSULA     25K
J2005112301380364 004 371134 010 1402474 013 126406009V   511   2 55MID FUKUSHIMA PREF       20K
J2005112301383523 004 371140 010 1402463 013 127106008V   511   2 55MID FUKUSHIMA PREF       20K
J2005112301430522 029 241344 042 1234406 079 203622814v   511   7290NEAR ISHIGAKIJIMA ISLAND  5K
J2005112301440190 004 363802 012 1392837 016  85705906V   511   3 83TOCHIGI GUNMA BORDER     16K
J2005112301442494 008 363816 024 1392845 030  78908302V   511   3 83TOCHIGI GUNMA BORDER      9K
J2005112301453747 013 360417 032 1394703 035 449311206V   511   3 88SW IBARAKI PREF          15K
